,input_prheo,pspike_ctr,pspike_fdE0,pspike_ctrE0,pspike_fd
70,0.9121212121212121,0.27922225652658544,0.3383429601662374,0.3970850708756381,0.441301753450938
71,0.9151515151515152,0.30040092874960617,0.3579614831257579,0.4173489974826845,0.4590283681951228
72,0.9181818181818182,0.32215288612788756,0.3778138176372462,0.4376841610429542,0.47670860874397686
73,0.9212121212121211,0.3443908520585495,0.3978362113190886,0.4580260360466441,0.49430221039951155
74,0.9242424242424242,0.3670226723560282,0.4179647465308454,0.47831159773302717,0.5117704859274491
75,0.9272727272727272,0.38995283967393457,0.4381360779741541,0.49847998189350023,0.5290765859574627
76,0.9303030303030303,0.41308405703626816,0.45828812768697913,0.5184730741947171,0.5461857226698246
77,0.9333333333333333,0.4363187902862645,0.47836072449112843,0.538236020649198,0.5630653555741244
78,0.9363636363636363,0.45956076239016025,0.49829617749703486,0.5577176538085548,0.5796853390902191
79,0.9393939393939394,0.4827163477872491,0.5180397759565758,0.5768708321095334,0.596018032467849
80,0.9424242424242424,0.5056958318640258,0.5375402104544704,0.5956526924526286,0.6120383733112829
81,0.9454545454545454,0.5284145085886591,0.5567499130266038,0.6140248184491973,0.6277239165968319
82,0.9484848484848485,0.5507935977984532,0.5756253161937395,0.6319533287741874,0.643054841577346
83,0.9515151515151514,0.5727609720487592,0.5941270330284444,0.6494088916727926,0.6580139293576492
84,0.9545454545454546,0.5942516908411141,0.6122199621813138,0.6663666728792309,0.6725865142010914
85,0.9575757575757575,0.6152083470846312,0.6298733232521939,0.6828062250241802,0.6867604117967494
86,0.9606060606060606,0.6355812365526485,0.6470606289956645,0.6987113270606644,0.7005258277887507
87,0.9636363636363636,0.6553283657329514,0.6637596016073913,0.7140697823649812,0.7138752498550303
88,0.9666666666666667,0.6744153167943989,0.6799520407731178,0.7288731840166569,0.7268033265353302
89,0.9696969696969697,0.6928149904515867,0.6956236513087465,0.7431166553801586,0.7393067358603296
90,0.9727272727272727,0.7105072484155764,0.7107638381188188,0.756798573552956,0.7513840466385261
91,0.9757575757575758,0.7274784770313555,0.7253654758954842,0.7699202825591294,0.7630355750272316
92,0.9787878787878788,0.7437210928058076,0.7394246605151257,0.782485802400622,0.7742632387601961
93,0.9818181818181818,0.7592330090158206,0.7529404485078931,0.7945015392696834,0.7850704111372356
94,0.9848484848484849,0.7740170806406088,0.7659145903156946,0.8059760014099407,0.7954617766095984
95,0.9878787878787878,0.78808054265518,0.7783512623517418,0.816919524317589,0.8054431895262275
96,0.990909090909091,0.801434454399558,0.7902568021590816,0.8273440082195097,0.815021537346548
97,0.9939393939393939,0.8140931604210874,0.8016394502612111,0.8372626700672567,0.8242046093796538
98,0.996969696969697,0.8260737759681083,0.8125091016239638,0.8466898116549192,0.8330009718813178
99,1.0,0.8373957032595403,0.8228770690185101,0.855640604910522,0.8414198501313485
