,input_angle,input_prheo,pspikenorm_ctr,fitgausspspikenorm_ctr,pspikenorm_fdE0,fitgausspspikenorm_fdE0,pspikenorm_ctrE0,fitgausspspikenorm_ctrE0,pspikenorm_fd,fitgausspspikenorm_fd
148,58,0.8491145250644347,0.14744208384365062,0.1673108599944692,0.22107400140564065,0.2373573617818794,0.2582760964704118,0.27113070244859966,0.34841719949725924,0.3497552280541934
149,59,0.8473974676650133,0.13643987061276955,0.15722379770948913,0.20753955870995777,0.22577673973149315,0.24394455050604963,0.2590983461938608,0.33318804530280544,0.3372067996934423
150,60,0.8456546205427775,0.12602500411806655,0.14758791408582422,0.19450557610561847,0.2145775818040562,0.2300527890190263,0.2474079154670162,0.318224856542252,0.32490559192796503
151,61,0.8438861572257356,0.1161892824388817,0.13839540428342212,0.18198042036990492,0.20375963494719565,0.2166143845873494,0.23606170900136797,0.3035474154670155,0.3128576670972033
152,62,0.8420922535383158,0.10692231172472996,0.12963757668393242,0.16997017334089398,0.19332170603111606,0.20364085839601376,0.22506113839205336,0.28917443912024804,0.3010683989724352
153,63,0.8402730875722545,0.0982116877190089,0.12130494386883042,0.15847864879616913,0.18326171320397647,0.19114164621093901,0.2144067644925936,0.27512348480945814,0.28954248511604386
154,64,0.8384288396571531,0.09004318836794122,0.11338731197948004,0.14750742878313425,0.17357673833748496,0.17912408236290028,0.20409833535086122,0.26141086261664803,0.2782839608496827
155,65,0.836559692330713,0.08240097459259846,0.10587386801041142,0.13705591886928015,0.16426308024501737,0.16759340196218211,0.19413482544042748,0.2480515560506407,0.26729621471941273
156,66,0.8346658303086527,0.07526779627238116,0.09875326463055635,0.12712142147573868,0.1553163083664618,0.1565527612732119,0.18451447594784684,0.23505915186366097,0.25658200534371955
157,67,0.832747440454315,0.06862520052307321,0.09201370217118346,0.11769922616863776,0.14673131662730501,0.14600327588614392,0.17523483588225996,0.22244577995038425,0.24614347952879673
158,68,0.8308047117479722,0.062453739448151295,0.08564300746337755,0.10878271551747551,0.13850237719402972,0.13594407603655648,0.1662928037806586,0.2102220641240329,0.23598219153458141
